timestamp_unix,30,60,Ballen
1719118620,1.675,1.411,2.58
1719119520,1.673,1.411,2.581
1719120420,1.676,1.411,2.582
1719121320,1.677,1.41,2.581
1719122220,1.677,1.413,2.58
1719123120,1.678,1.413,2.582
1719124020,1.677,1.411,2.581
1719124920,1.679,1.412,2.582
1719125820,1.68,1.412,2.582
1719126720,1.679,1.412,2.583
1719127620,1.681,1.415,2.583
1719128520,1.683,1.413,2.585
1719129420,1.682,1.413,2.585
1719130320,1.683,1.413,2.586
1719131220,1.681,1.413,2.587
1719132120,1.681,1.415,2.587
1719133020,1.687,1.415,2.589
1719133920,1.683,1.416,2.589
1719134820,1.687,1.415,2.592
1719135720,1.685,1.416,2.592
1719136620,1.686,1.414,2.596
1719137520,1.689,1.416,2.597
1719138420,1.686,1.417,2.6
1719139320,1.687,1.418,2.602
1719140220,1.685,1.413,2.605
1719141120,1.687,1.416,2.607
1719142020,1.687,1.418,2.609
1719142920,1.686,1.419,2.613
1719143820,1.689,1.418,2.617
1719144720,1.686,1.419,2.619
1719145620,1.687,1.419,2.624
1719146520,1.685,1.417,2.627
1719147420,1.689,1.418,2.631
1719148320,1.687,1.421,2.635
1719149220,1.69,1.418,2.638
1719150120,1.686,1.419,2.641
1719151020,1.689,1.419,2.645
1719151920,1.69,1.422,2.647
1719152820,1.691,1.419,2.65
1719153720,1.692,1.42,2.654
1719154620,1.694,1.419,2.657
1719155520,1.692,1.422,2.661
1719156420,1.69,1.422,2.664
1719157320,1.692,1.42,2.666
1719158220,1.691,1.421,2.668
1719159120,1.692,1.421,2.671
1719160020,1.696,1.421,2.674
1719160920,1.693,1.421,2.675
1719161820,1.697,1.422,2.678
1719162720,1.697,1.423,2.679
1719163620,1.696,1.424,2.681
1719164520,1.7,1.422,2.683
1719165420,1.696,1.423,2.684
1719166320,1.699,1.424,2.686
1719167220,1.702,1.423,2.686
1719168120,1.701,1.422,2.688
1719169020,1.703,1.423,2.687
1719169920,1.703,1.425,2.689
1719170820,1.703,1.425,2.69
1719171720,1.704,1.427,2.692
1719172620,1.705,1.425,2.69
1719173520,1.707,1.426,2.691
1719174420,1.708,1.427,2.692
1719175320,1.708,1.426,2.691
1719176220,1.706,1.426,2.692
1719177120,1.707,1.427,2.692
1719178020,1.71,1.428,2.692
1719178920,1.708,1.427,2.693
1719179820,1.71,1.428,2.692
1719180720,1.709,1.426,2.693
1719181620,1.709,1.425,2.693
1719182520,1.712,1.426,2.694
1719183420,1.715,1.426,2.693
1719184320,1.712,1.428,2.691
1719185220,1.711,1.429,2.691
1719186120,1.713,1.428,2.692
1719187020,1.716,1.428,2.693
1719187920,1.715,1.429,2.691
1719188820,1.718,1.428,2.691
1719189720,1.717,1.43,2.691
1719190620,1.719,1.43,2.691
1719191520,1.719,1.428,2.689
1719192420,1.718,1.43,2.69
1719193320,1.718,1.429,2.69
1719194220,1.721,1.429,2.69
1719195120,1.725,1.43,2.69
1719196020,1.724,1.43,2.69
1719196920,1.723,1.433,2.689
1719197820,1.722,1.433,2.688
1719198720,1.727,1.433,2.688
1719199620,1.726,1.434,2.688
1719200520,1.724,1.432,2.69
1719201420,1.726,1.433,2.689
1719202320,1.725,1.434,2.69
1719203220,1.725,1.432,2.689
1719204120,1.725,1.433,2.688
1719205020,1.726,1.434,2.687
1719205920,1.729,1.434,2.687
1719206820,1.733,1.436,2.687
1719207720,1.73,1.436,2.689
1719208620,1.732,1.436,2.687
1719209520,1.731,1.436,2.686
1719210420,1.735,1.436,2.687
1719211320,1.737,1.436,2.688
1719212220,1.737,1.436,2.687
1719213120,1.737,1.437,2.688
1719214020,1.736,1.437,2.687
1719214920,1.738,1.434,2.688
1719215820,1.74,1.437,2.687
