timestamp_unix,30,60,90,Ballen
1747778400,24.9,18.7,13.7,42.8
1747864800,17.3,16.6,13.3,21.4
1747951200,20.8,16.4,13.2,28.8
1748037600,23.9,17.0,13.3,36.4
1748124000,25.8,17.5,13.5,43.5
1748210400,27.4,18.1,13.7,50.0
1748296800,29.5,19.0,13.9,59.6
1748383200,30.0,19.3,14.2,33.1
1748469600,26.6,17.5,13.8,17.4
1748556000,25.4,17.0,13.5,26.9
1748642400,25.3,17.2,13.5,36.8
1748728800,26.2,17.6,14.1,47.6
1748815200,28.6,18.5,13.6,56.2
1748901600,31.7,19.6,13.9,62.8
1748988000,35.2,20.9,14.4,70.9
1749074400,34.8,21.4,14.8,44.7
1749160800,22.6,19.4,14.5,16.4
1749247200,23.1,18.5,14.2,26.0
1749333600,22.2,17.8,14.2,33.1
1749420000,18.8,16.6,14.3,39.8
1749506400,19.9,16.9,15.6,48.8
1749592800,22.2,18.0,14.5,55.5
1749679200,25.4,19.4,14.8,61.3
1749765600,27.9,20.1,14.9,22.7
1749852000,25.4,18.5,14.5,21.1
1749938400,23.2,17.7,14.2,24.7
1750024800,22.8,17.7,14.0,27.6
1750111200,24.9,18.6,14.1,36.9
1750197600,27.9,19.7,14.3,47.8
1750284000,30.0,20.0,14.4,20.9
1750370400,27.5,18.5,14.0,21.6
1750456800,28.7,18.7,13.9,32.8
1750543200,31.7,19.7,14.1,44.1
1750629600,29.7,20.3,14.3,54.0
1750716000,31.3,21.4,14.7,63.7
1750802400,35.5,22.8,15.2,69.9
1750888800,37.4,22.9,15.6,24.6
1750975200,33.9,20.8,15.3,17.7
1751061600,33.3,20.5,15.1,27.5
1751148000,34.5,20.9,15.2,37.2
1751234400,36.9,21.9,15.4,48.9
1751320800,39.3,23.0,15.9,55.5
1751407200,40.9,24.0,16.4,60.2
1751493600,42.5,24.4,16.8,68.5
1751580000,46.4,25.2,17.3,83.6
1751666400,48.1,26.0,17.8,104.5
1751752800,50.4,26.6,18.2,134.2
1751839200,53.7,26.9,18.5,164.0
1751925600,55.8,27.4,18.9,187.9
1752012000,55.8,28.1,19.4,204.3
1752098400,56.8,28.6,19.8,215.8
1752184800,57.2,28.1,19.9,65.2
1752271200,54.7,25.7,19.3,20.9
1752357600,51.2,21.7,18.8,24.8
1752444000,43.6,21.4,18.6,32.9
1752530400,38.1,21.7,18.4,42.6
1752616800,35.1,21.5,18.3,51.2
1752703200,21.0,18.7,18.0,15.9
1752789600,16.5,17.5,17.3,8.3
1752876000,17.4,16.4,16.6,20.6
1752962400,19.7,16.2,16.0,31.0
1753048800,19.1,16.2,15.5,39.1
1753135200,20.6,16.4,15.4,46.6
1753221600,20.5,17.0,17.0,54.6
1753308000,22.5,17.3,15.6,21.9
1753394400,22.4,16.3,15.4,17.4
1753480800,21.4,16.1,15.1,24.7
1753567200,21.8,15.8,14.8,33.2
1753653600,14.2,11.9,14.7,35.2
1753740000,16.9,12.8,14.7,39.2
1753826400,20.4,13.4,14.8,46.8
1753912800,23.2,14.6,15.0,53.6
1753999200,24.2,15.6,15.2,58.6
1754085600,21.5,16.4,15.5,62.3
1754172000,22.8,17.2,15.7,67.3
1754258400,24.6,18.2,16.0,71.2
1754344800,26.0,19.6,16.7,75.3
1754431200,28.9,20.9,17.2,83.2
1754517600,32.5,22.5,18.0,91.4
1754604000,36.3,23.9,18.3,100.1
1754690400,39.6,23.9,18.0,109.9
1755122400,52.0,26.7,19.7,218.3
1755208800,54.6,26.2,19.4,121.4
1755295200,59.1,24.5,18.7,21.5
1755381600,62.3,23.6,18.3,29.6
1755468000,62.8,23.7,18.4,36.4
1755554400,62.8,24.0,18.6,45.9
1755640800,63.8,24.4,18.7,53.8
1755727200,66.5,25.3,19.1,59.3
1755813600,70.4,26.1,19.4,66.4
1755900000,73.6,27.0,19.9,74.1
1755986400,77.7,27.7,20.3,82.4
1756072800,80.4,28.5,20.8,91.9
1756159200,82.2,29.0,21.2,103.0
1756245600,84.6,29.3,21.5,118.7
1756332000,89.5,29.0,21.3,145.1
1756418400,94.3,28.7,21.2,176.2
1756504800,97.4,29.2,21.3,202.9
1756591200,99.8,29.7,21.5,224.6
1756677600,101.8,29.7,21.6,240.1
1756764000,105.0,29.9,21.7,247.9
1756850400,106.7,30.4,21.8,252.0
1756936800,102.0,29.7,21.5,122.7
1757023200,91.3,28.1,20.7,53.6
1757109600,106.6,27.8,20.9,29.3
1757196000,102.1,27.5,20.7,37.0
1757282400,98.1,27.4,20.7,45.8
1757368800,94.8,27.4,20.6,53.9
1757455200,94.5,27.4,20.5,59.7
1757541600,95.7,27.8,20.6,65.5
1757628000,97.7,28.9,21.0,71.9
1757714400,99.8,30.1,21.3,77.9
1757800800,102.6,31.1,21.7,83.5
1757887200,107.2,31.3,21.8,80.4
1757973600,109.5,30.4,21.6,62.2
1758060000,107.8,29.9,21.4,51.3
1758146400,103.4,29.6,21.3,48.7
1758232800,97.9,29.6,21.3,49.7
1758319200,94.3,30.1,21.3,54.1
1758405600,92.0,30.7,21.2,58.6
1758492000,94.7,31.6,21.2,65.1
1758578400,97.3,33.5,21.5,72.3
1758664800,99.3,35.4,21.9,78.6
1758751200,102.3,36.9,22.2,85.2
1758837600,104.9,38.1,22.6,92.0
1758924000,107.9,38.6,22.7,99.1
1759010400,110.4,38.9,22.9,107.8
1759096800,112.4,39.8,23.1,118.3
1759183200,116.7,40.5,23.3,134.5
1759269600,122.8,41.0,23.5,158.0
1759356000,126.9,41.1,23.6,99.3
1759442400,128.4,39.6,23.4,25.3
1759528800,126.2,38.3,23.2,30.7
1759615200,120.4,37.2,23.0,23.0
1759701600,107.1,36.1,22.8,26.2
1759788000,92.9,34.9,22.6,27.6
1759874400,82.1,33.9,22.3,29.5
1759960800,76.4,33.1,22.0,31.7
